0,1,2,3
225,440697006094380_538345839662829,2015-11-27T02:10:53+0000,"Acabamos de realizar o grandioso Sorteio da Feira de Livros da Física! Os livros O Guia do Mochileiro das Galáxias e o Salmão da Dúvida vão para os grandes sortudos e felizardos e gente bonita...

Laura Stephano e Gustavo Chagas!

AEEEEEE
AEEE
AE

PARABÉNS AÍ PELA SORTE!

Fiquem à vontade para retirarem os livros quando puderem. C:",
226,440697006094380_538000546364025,2015-11-26T01:11:18+0000,"A ReVirada Feminista é amanhã! Confiram a programação no evento

""REVIRADA FEMINISTA
São Paulo dia 26 de novembro
ECA - USP | Entrada gratuita

A ReVirada Feminista é um projeto que englobará as mais diferentes manifestações artísticas femininas. Serão 24h de teatro, música, dança, shows, exposições, oficinas, cinema, rodas de conversa, intervenções e debates. Um ambiente de compartilhamento e integração entre mulheres artistas, ativistas e espectadoras.

Realizado por estudantes, o evento visa a ocupação do espaço público, o protagonismo e o reconhecimento de trabalhos femininos, dando visibilidade e voz para mulheres de todos os campos artísticos.""",Cefisma IFUSP shared ReVirada Feminista's event.
227,440697006094380_537584579738955,2015-11-24T12:34:47+0000,"BOM DIA, SEU GERALDO! MAIS DE 150 (150!!) ESCOLAS OCUPADAS! E SUBINDO!

Segue o link com a listagem das escolas, localização e as necessidades de cada ocupação.

https://www.google.com/fusiontables/DataSource?docid=1RU3hf_C1B5RdCr3dfrOz8Z4vG2i_81rOR_f8r2nI#rows:id=1

Lembrando que hoje o calendário dos estudantes de São Paulo está cheio. É dia de boicote ao Saresp para os secundaristas e de recepcionarmos calorosamente o governador pra cobrar umas fita aí às 15h30 na faculdade de medicina veterinária da USP. Pra fechar esse dia lindo de luta, ainda teremos assembleia de posse do Cefisma às 17h. 

ESTUDANTES UNIDOS CONTRA A REORGANIZAÇÃO",
228,440697006094380_1687523151470361,2015-11-23T15:06:43+0000,,Cefisma IFUSP added an event.
229,440697006094380_537243336439746,2015-11-23T12:05:37+0000,"Primeiramente, JÁ SÃO MAIS DE 100 ESCOLAS OCUPADAS EM TODO O ESTADO! 
Brincadeira, pessoal. Primeiramente é bom dia. Menos para quem é governador do estado de São Paulo, que deve estar num péssimo dia de dor e sofrimento, porque segundamente, TEMOS MAIS DE 100 ESCOLAS OCUPADAS POR ESTUDANTES SECUNDARISTAS POLITIZADES, COMBATIVES E QUE SAMBAM NA CARA DOS BUROCRATAS!

Queremos dar um recado especial para quem mora no Butantã e proximidades da USP. A escola Emygdio de Barros foi ocupada na madrugada deste domingo. A diretora e a polícia do Alckmin tentaram impedir e intimidar es estudantes, mas como Emygdio é escola de luta, es secundas resistiram e construíram a ocupação que já completa 1 (um) dia. Por ser uma escola de bairro com pouca visibilidade, convidamos quem tiver um tempo livre entre as aulas a passar lá para ajudar na vigília e ver se o pessoal está precisando de comida, cobertores, materiais de higiene e limpeza, tintas e crafts. Toda ajuda é importante e necessária.

A FUVEST está chegando, e com o estado negligente e governado para ricos que instaurou a situação caótica do ensino público, os jovens da periferia e estudantes da rede tem poucas perspectivas de ingressar em nossa Universidade. Assim, alguns diretores do Cefisma estão organizando para essa semana um aulão pré-vestibular de matemática e física para os ocupantes do Emygdio e precisamos de professores voluntáries.
Quem tiver interesse e disponibilidade, favor mandar mensagem o mais rápido possível para esse perfil ou comentar aqui que entraremos em contato.
Infelizmente, não temos quorum, recursos e tempo hábil para contemplar instituições mais distantes, mas em breve postaremos a relação de escolas ocupadas e incentivamos que todes se mobilizem e ajudem as ocupações de seu bairro.

Endereço do Emygdio: Av. Nossa Senhora da Assunção, 230 (paralelo à Av. Corifeu e próximo ao colégio [shopping] Vital Brazil)

OCUPAR E RESISTIR ATÉ A REORGANIZAÇÃO CAIR!",
230,440697006094380_537078353122911,2015-11-22T21:39:02+0000,"""BOA TARDE SEU GERALDO , COMO VAI?

VENHA PRESTIGIAR A PRESENÇA DO NOSSO GOVERNADOR GERALDO NA USP. 
No dia 24, terça-feira, vai ter posse do novo diretor da Vet e os tops de Tucanistão estarão presentes. A nova estrela da burocracia Sr. Visintin vai se tornar o diretor da FMVZ e Zago e Alckmin estão confirmados na cerimônia.

Três grandes inimigos da educação pública se reunirão num mesmo auditório:
Visintin quer proibir festas na USP, defende a política de cortes na universidade e age na burocracia para garantir a hegemonia da política de Zago. 
O reitor tem se provado um inimigo da universidade verdadeiramente pública. 
E Alckmin é adversário de todos os estudantes de São Paulo, em especial dos secundaristas, que estão lutando bravamente contra o fechamento das escolas. 

Nossa recepção será de alto nível: tragam os ovos e tomates para a concentração às 14h30. Nosso querido governador chegará às 15h30.

NÃO PERCA A CHANCE DE DAR BOA TARDE A GERALDO E SEUS COMPARSAS""

https://www.facebook.com/events/926315220783411/",Cefisma IFUSP shared Dce Livre da USP's event.
231,440697006094380_706231492810149,2015-11-22T21:05:07+0000,,Cefisma IFUSP added an event.
232,440697006094380_537072173123529,2015-11-22T21:00:30+0000,"APURAÇÃO DAS ELEIÇÕES PRA GESTÃO 2016 DO CEFISMA:

Hugs Bison: 94 votos
Nulos: 3 votos
Brancos: 1 voto
Total: 98 votos

A assembleia de posse da nova gestão será no dia 24/11, às 17h (local a definir)",
233,440697006094380_536810936482986,2015-11-21T21:40:08+0000,"SOBRE OS PALQUINHOS

Nos últimos dias o CEFISMA vem sendo cobrado pela ausência dos palquinhos em nosso espaço de vivência. Gostaríamos de esclarecer que eles foram emprestados para o CAF (Centro Acadêmico da Filosofia) e determinamos um prazo de devolução para a semana seguinte ao uso(que foi em uma sexta-feira). Infelizmente o acordo não foi cumprido e nossos palquinhos estão na FFLCH há mais de duas semanas, nós já cobramos com a devida firmeza a devolução. Sabemos da importância deles para o espaço do CA e nos desculpamos pelo ocorrido.

Além disso lembramos que sempre estaremos abertos a críticas e sugestões, para isso os alunos podem fazer contato por nossa página no facebook (tanto inbox como mural) ou procurar qualquer membro da gestão.
CEFISMA",
234,440697006094380_536112036552876,2015-11-19T15:57:43+0000,"NOTA DE APOIO AOS ESTUDANTES SECUNDARISTAS

O Centro Acadêmico do Instituto de Física da USP – Capital declara total apoio aos estudantes secundaristas e às ocupações das escolas estaduais de São Paulo, que seguem resistindo contra as investidas do governo Geraldo Alckmin e seu projeto criminoso de reorganização escolar, responsável por fechar arbitrariamente dezenas de instituições públicas de ensino e retirar de crianças e jovens o direito básico à educação. Durante a ditadura militar o movimento secundarista protagonizou as principais frentes de combate  à repressão do Estado e agora, trinta anos depois, mostra-se mais ativo e forte do que nunca a fim de derrotar esse mesmo Estado  racista e elitista  que trata educação como mercadoria e estudantes como caso de polícia. 
Nós, enquanto universitários em condição privilegiada, temos o dever de lutar contra o abismo social que impede alunos oriundos da rede pública de ingressar num ensino superior de qualidade. O desmonte da universidade e fechamento das escolas estão diretamente ligados a uma política privatista implementada há vinte anos com intuito de segregar cada vez mais a juventude negra e pobre da periferia e criminalizar sua existência e resistência. É por isso que os secundaristas, o M.E. universitário e a classe trabalhadora devem seguir em unidade. Fazemos, então, um convite a todos da Física e da USP para que fortaleçam o movimento, ajudem a construir a vigília nas ocupações e auxiliem com doações de alimentos, produtos de higiene e material de papelaria ( também são necessários professores voluntários e em breve postaremos mais informações). Nossa luta é uma só e apenas com consciência de classe conseguiremos barrar o sucateamento do ensino público em todas as suas instâncias. Com a cara na rua e o piquete nas escolas, deixaremos claro: nenhum direito a menos!
Aproveitamos o espaço para repudiar a ação da polícia militar. Essa instituição fascista, não contente em assassinar diariamente jovens em comunidades, também os reprime covardemente dentro da própria escola. Chegamos ao limite do absurdo onde aquele PM, com seu salário irrisório e o filho cada vez mais desassistido na escola da rede, orgulha-se por cumprir o ""dever"" de agredir e reprimir brutalmente estudantes e professores. Os alunos das ocupações, principalmente na periferia, estão sitiados por um aparato policial desproporcional e uma força ostensiva que demonstra  o caráter violento e autoritário do Estado. Nenhuma reintegração truculenta e perseguição política aos estudantes lutadores será aceita.
A atual conjuntura exige que a juventude rebele-se frente aos avanços dos setores conservadores e do classismo burguês. O movimento de vocês é importante por fomentar o engajamento político dentro e fora das salas de aula, dialogando com pais e a comunidade. Portanto, parabenizamos  todos os guerreiros secundas pela organização, horizontalidade e postura combativa, com saudações especiais às lutadoras mulheres que são ponta de lança no movimento. A luta de vocês, com sua organicidade, é uma verdadeira aula para muitos movimentos sociais que teorizam bastante, mas na prática mostram-se sectários e governistas. Vocês são a força motriz da história, um exemplo de enfrentamento e resistência.
Temos mais de 70 (!!!!) escolas nas mãos dos estudantes e esse número aumenta em uma velocidade incrível! As ocupações já conquistaram muito e ganham força progressiva para derrubar todas as medidas antidemocráticas do governo do estado. O silêncio da grande mídia e suas tentativas de deslegitimar o movimento provam que os estudantes estão no caminho certo. Se a autogestão nas ocupações está deixando as escolas em melhores condições do que o Estado jamais conseguiu, imagine o que esses estudantes farão com a sociedade. Defenderemos cada vez mais escolas ocupadas até o governador aceitar que a única saída é recuar.

Se estudar for privilégio, ocupar é direito. Às escolas de luta: até a vitória!",
235,440697006094380_536077279889685,2015-11-19T13:32:10+0000,"RESULTADO DAS ELEIÇÕES: PRÉDIO

Gente, após apuração dos 96 votos, o nome Amélia Império Hamburger foi escolhido para ser o novo nome do prédio da vivência.",
236,440697006094380_535294366634643,2015-11-17T00:25:37+0000,"NÃO ESQUEÇAM:
Amanhã, terça feira dia 17/11, e na quarta feira dia 18/11, das 11h às 15h e das 17h às 20h, haverá a VOTAÇÃO para decidir o

NOME DO PRÉDIO DA VIVÊNCIA 

e eleger a

NOVA GESTÃO DO CEFISMA

Qualquer estudante do IF pode votar, a urna ficará na entrada da Ala Central. 
Participem!

A apuração será feita na última reunião da atual gestão do Cefisma, quarta-feira às 16h30, e qualquer pessoa pode participar.",
237,440697006094380_1521589778164716,2015-11-16T22:26:25+0000,,Cefisma IFUSP added an event.
238,440697006094380_534445833386163,2015-11-13T20:25:48+0000,"NOMEAÇÃO DO PRÉDIO DA VIVÊNCIA - DIVULGAÇÃO DOS NOMES SUGERIDOS

Desde o ano passado estamos lutando para que o prédio da vivência (prédio no qual há a secretaria do Cefisma e da atlética, o C.A., a lanchonete…) seja passado aos cuidados do Cefisma (ou seja, dos/das estudantes). Com isso, algumas pessoas sugeriram que nomeássemos o tal prédio, já que vários outros edifícios do instituto possuem um nome (Oscar Sala, Basílio Jafet, Mário Schenberg, Alessando Volta, etc). Houve também a sugestão de que o nome que escolhêssemos fosse de uma física, pois afinal nenhum outro prédio do instituto homenageia uma, e apenas um prédio homenageia uma mulher (Adma Jafet). Assim, levamos a pauta para uma Assembleia de Estudantes da Física, e nela decidimos por não escolher imediatamente quem daria o nome ao prédio, mas que seria o nome de uma física, mulher, brasileira.
Seguindo essas orientações, decidimos por proceder com o processo de escolha do nome do prédio da seguinte maneira: (1) lista de nomes de físicas brasileiras, com uma pequena descrição sobre cada uma (quem foi, o que fez), para a qual todas/os puderam contribuir com sugestões, desde que se ativessem à condição decidida em assembleia (que seja uma física brasileira); (2) compilação e divulgação dos nomes; (3) votação em urna do nome do prédio, da qual poderão participar todas e todos os estudantes do IF; (4) divulgação e “oficialização” do nome (RDs da Congregação levarão a escolha das/dos estudantes para a Congregação, para que tentar que este seja aprovado também institucionalmente). Achamos que o processo, organizado dessa maneira, faz com que as/os estudantes possam de envolver mais com a escolha do nome e desse modo se identificar mais com o mesmo. 
O período de sugestão de nomes já ocorreu, e agora estamos na parte de divulgação dos mesmo. 
A VOTAÇÃO SERÁ ORGANIZADA PELO CEFISMA E OCORRERÁ NOS DIAS 17 E 18 DE NOVEMBRO, EM URNA.
Segue a lista de nomes, em parte reunidos pelo Coletivo de Mulheres Sonja Ashauer, em parte sugeridos por outros estudantes da Física.

ELISA FROTA PESSOA (1921- ) - introduziu a técnica de emulsões nucleares no Brasil e a aplicou em vários campos, como física nuclear, biologia, partículas elementares. Quando ela estava no ginásio, ela queria fazer engenharia, mas na época esta não era considerada uma carreira para mulher, e sua família também não deu apoio. Mas como na escola os professores a apoiaram e incentivaram, ela foi fazer física, e foi a segunda mulher a se graduar nessa área, em 1942 (mesmo ano que Sonja Ashauer), na Universidade do Brasil, atual UFRJ. Durante um período, participou de lutas para combater o preconceito contra o trabalho da mulher e o desinteresse que havia na sociedade pelo desenvolvimento da ciência. Foi uma das fundadoras da CBPF, e publicou o primeiro artigo de pesquisa lá. Foi aposentada pelo AI-5, quando dava aula e pesquisava na USP.

SONJA ASHAUER - (1923-1948) Foi muito incentivada pelo pai dela a seguir para a área da ciência. Foi a segunda mulher a se graduar em física no Brasil (junto com a Elisa Frota Pessoa), na USP, e a primeira brasileira a concluir o doutorado em física, na Universidade de Cambridge. Foi também a primeira mulher brasileira a fazer parte da Cambridge Philosophical Society. Após seu doutoramento retornou a São Paulo e foi contratada como assistente do Prof. Gleb Wataghin na USP. Porém, poucos meses depois, faleceu de pneumonia. Vários físicos que a conheceram afirmam que ela era uma profissional brilhante.

NEUSA AMATO (1926-2015) - Grande contribuidora para a física brasileira, pois foi durante muitos anos a responsável pela manutenção do Laboratório de Emulsões Nucleares do CBPF. Não teve incentivo da família pra estudar ciência, e teria que começar a trabalhar assim que saísse do colegial, mas seus professores também a incentivaram a prestar vestibular para física. Inicialmente deu aulas de física em colégios, mas posteriormente foi convidada por César Lattes, junto com Elisa Frota Pessoa, para trabalhar em uma pesquisa no CBPF. Publicou, também junto com Elisa, o primeiro artigo de pesquisa lá.

AMÉLIA IMPÉRIO HAMBURGER (1932 – 2011) Se formou bacharel na Faculdade de Filosofia, Ciências e Letras da USP. Obteve seu mestrado na Universidade de Pittsburgh, após ser co-autora de um artigo publicado no primeiro número da Physical Review Letters. Ao voltar ao Brasil, tornou-se professora da faculdade onde havia se graduado. Dedicou-se à pesquisa na área nova de pós-graduação em Ensino de Física. Fez trabalhos na área de história, epistemologia da ciência, psicologia e aprendizagem. Organizou um acervo documento do Departamento de Física, e realizou diversas exposições didático-científicas sobre física nuclear. Foi membra fundadora da SBF, e participou de outras diversas organizações como SBPC, SBHC e ADUSP..

CARMEM LYS RIBEIRO BRAGA (1923-1989) Foi professora do Instituto de Física da USP.  Ministrou durante muitos anos os cursos de Física-Matemática de Métodos de Física Teórica, contribuindo para a formação de várias geraçoes de estudantes de Física e de Matemática, além de ter contribuído com sua pesquisa na área de Física-Matemática.",
239,440697006094380_534175793413167,2015-11-12T18:41:33+0000,https://www.facebook.com/events/560471347435904/,Cefisma IFUSP shared Natasha Kaori's event.
240,440697006094380_533881856775894,2015-11-11T17:43:03+0000,"6 º  JORNADA DE FILOSOFIA DAS CIÊNCIAS FÍSCAS 
a ser realizada nesta quinta-feira, 12 de novembro, no Auditório Novo II do Instituto de Física, USP.  

10:00 h JORGE RENNER
“Avaliação do progresso tecnológico seguindo a metodologia de Lakatos""

10:30 h VICTOR MARQUES
 “Da física à biologia: o organismo como transição crítica  estendida  e a historicidade da natureza""

11:00 h WILLIAM ANANIAS
“Física digital e reducionismo ontológico""

11:30 h ANDERSON SILVA
Filosofia, USP): “Aspectos gerais da teoria quântica dos campos topológica”

Almoço

14:00 h LINCOLN ZACCONI
“Matéria e átomo  na escola Vaisesika-Nyaya da Índia: uma breve introdução""

14:30 h THIAGO HARTZ
“Reflexões sobre a necessidade da teoria quântica""

15:00 h REINALDO DE MELO E SOUZA
“Repensando a questão da causalidade na reação de radiação""

15:30 h ROSENY LISBOA
 “Concepções filosóficas sobre a verdade na ciência: visões de professores de física do ensino médio""

Atividade extra: Sexta-feira, 13 de novembro  10-12 h, no Auditório Giuseppe Occhiallini (sul)

 Bate-papo sobre a Filosofia da Teoria Quântica de Campos",
241,440697006094380_10201226990594514,2015-11-10T21:05:05+0000,"Pessoal, estamos selecionando um estudante do IF para trabalhar conosco na Casa de Makers. 
Trabalhamos o ensino com muita mão na massa e por meio dos projetos desenvolvidos pelos alunos, construímos os conceitos científicos contemplados pelos projetos. 

Se você acredita em  APRENDIZAGEM CRIATIVA, se junte a nós e venha desenvolver projetos utilizando impressoras 3D, arduinos, kits de robóticas e ferramentas manuais, ajudando nossos alunos a realmente construir o conhecimento e desenvolver gosto pelas ciencias.

Conheça um pouco da Casa de Makers entrando no nosso site www.casademakers.com  e nossa pagina do face",
242,440697006094380_2178298579077897,2015-11-09T22:14:08+0000,,Cefisma IFUSP added an event.
243,440697006094380_533285156835564,2015-11-09T17:06:16+0000,:D,
244,440697006094380_532556456908434,2015-11-07T17:32:12+0000,"""CAMPANHA DE DOAÇÃO DE SANGUE

O Centro Acadêmico de Farmácia e Bioquímica juntamente com a AEQ (Associação de Engenharia Química), estão organizando uma Campanha de Doação de Sangue!!
Data: 09/11/15
Local: Faculdade de Ciências Farmacêuticas - Sala de aula do Bloco 13 - térreo
Horário: das 9h às 16h
Contamos com a participação de todos!!
Aqui vão algumas informações para os que participarão da doação:
Traga um documento de identidade oficial com foto (identidade, carteira nacional de habilitação);
- Estar bem de saúde e descansado (ter dormido pelo menos 6 horas nas últimas 24 horas antes da doação);
- Ter entre 16 e 69 anos (menores de 18 anos necessitam de autorização dos pais ou do responsável. Para maiores informações sobre a documentação e formulário necessários aqui está o link da Pró-sangue:http://www.prosangue.sp.gov.br/…/requisitos_basicos_para_do…)
- Pesar no mínimo 50kg;
- Evitar comidas muito gordurosas nas 4h que antecedem a doação;
- ESTAR ALIMENTADO.
NÃO devem doar sangue:
- pessoas que estejam resfriadas (estas devem aguardar 7 dias após o desaparecimento dos sintomas para doarem sangue);
- pessoas que fizeram tatuagem nos últimos 12 meses;
- pessoas que ingeriram bebidas alcoólicas nas 12h que antecedem a doação;
- pessoas que tiveram HEPATITE, MALÁRIA, AIDS E DOENÇA DE CHAGAS.
Atenciosamente,
-- 
Centro Acadêmico de Farmácia e Bioquímica - CAFB
Faculdade de Ciências Farmacêuticas - FCF/USP
Av. Professor Lineu Prestes, 580
Cidade Universitária - São Paulo""",
245,440697006094380_532548096909270,2015-11-07T16:58:41+0000,"ÚLTIMOS DIAS DE INSCRIÇÃO DE CHAPAS PRA GESTÃO 2016 DO CEFISMA!!!! 
Amanhã é o último dia, não esqueçam!
As chapas devem ter pelo menos oito membros (um para cada um dos cargos previstos no Edital), e todos os membros da chapa devem ser alunos regularmente matriculados na Graduação ou na Pós no Instituto de Física.
As inscrições devem ser mandadas pro e-mail do Cefisma, com nome dos membros e cópia do RG e carteirinha USP.",Cefisma IFUSP shared their photo.
246,440697006094380_531969683633778,2015-11-05T20:36:24+0000,"NOTA CONTRA A PROIBIÇÃO DE BICICLETAS NA ALA CENTRAL

Ontem dia 04/11/2015 encontramos cartazes afixados no corredor da Ala Central proibindo a presença de bicicletas naquela passarela e arredores.

É lamentável que o aviso seja dado sem a mínima antecedência e nenhuma discussão com os ciclistas e a comunidade em geral, além de não haver alternativa segura, prática e que dê conta da demanda. Existem diversas possibilidades de soluções, como um bicicletário na entrada principal ou junto às motos, mas nenhuma foi sequer discutida ou apresentada.

Sabemos que poucas cidades valorizam o transporte cicloviário e é uma pena que esta inversão de prioridades aconteça também em nosso instituto, que tem uma infraestrutura de estacionamento com cancelas e segurança mas relega aos ciclistas um espaço cada vez mais apertado e perigoso.",
247,440697006094380_597861283711284,2016-04-26T13:57:26+0000,"NOTA DE APOIO DO CEFISMA À OCUPAÇÃO DA SAS

Desde o dia 06 de abril a superintendência de assistência social da USP encontra-se ocupada. A ocupação foi tirada em uma assembleia do conjunto residencial da USP, após o estopim de mais um entre vários casos de agressão contra mulheres dentro das dependências do conjunto. São diversos os relatos das mulheres sobre casos de agressões dentro do CRUSP, e da passividade da SAS em relação aos mesmos, que por muitas vezes acabam sendo arquivados, fazendo com que as vítimas sejam obrigadas a conviver com seus agressores ou que continuem sendo ameaçadas mesmo depois da denúncia. Foram relatados, além disso, casos de acobertamento de agressores, desencorajando outras mulheres a prestarem queixas, além de culpabilizá-las pelas violências sofridas dentro da moradia universitária. As mulheres também reivindicam com a ocupação melhoras na assistência a permanência estudantil, inclusive pelo fim ao corte de vagas na creche, o que impossibilita muitas mães de prosseguirem na vida acadêmica.

Como resposta e confirmação do descaso pelas demandas das mulheres dentro da universidade, a reitoria tem combatido a ocupação das formas mais baixas possíveis, limitando o funcionamento de apoios universitários, como o fechamento dos restaurantes da física e o central e a ameaça de postergar o resultado de avaliação das bolsas de assistência social, em uma tentativa de colocar o restante da comunidade contra a ocupação.
O CEFISMA apoia a ocupação da SAS, que vem batendo de frente com a burocracia universitária e resistindo com muita luta, e repudia as ações da reitoria e o descaso contra as pautas reinvidicadas. 

NENHUMA VIOLÊNCIA CONTRA A MULHER PASSARÁ SEM PUNIÇÃO AOS AGRESSORES; POR UMA REITORIA QUE PREZE PELA SEGURANÇA DAS MULHERES NA UNIVERSIDADE!",
248,440697006094380_597844847046261,2016-04-26T13:17:32+0000,,Cefisma IFUSP added a new photo.
249,440697006094380_1065204506860390,2016-04-23T21:44:32+0000,,Cefisma IFUSP added an event.
250,440697006094380_1588335618123908,2016-04-20T20:21:53+0000,,Cefisma IFUSP added an event.
251,440697006094380_526113107576104,2016-04-20T12:39:15+0000,"Pessoal um pouco de poesia pra vocês, do livro Eron Nicodemus

Beijos!

https://www.youtube.com/watch?v=k7qIp-ln80w",
252,440697006094380_595191677311578,2016-04-20T04:04:23+0000,"""Infográficos com o resultado das eleições para o DCE-Livre da USP ""Alexandre Vannucchi Leme"" 2016. A chapa Primavera foi a vencedora com 3.983 votos. O quórum foi de 7.839 votos e, ao todo, dez chapas concorreram.""

Na Física- TOTAL: 27
Uspinova: 9
Primavera: 8
Reviravolta: 2
Todas as Mãos: 2
Morte ao Rei: 2
Novo Junho: 1
Levante e Lute: 1
Meu Canto de Guerra:1
Brancos e Nulos:1",Cefisma IFUSP shared Dce Livre da USP's album.
253,440697006094380_595189197311826,2016-04-20T03:57:38+0000,"http://cefisma.org.br/

Hackearam nossa página. :o

PS: segurem o mouse e passem nas constelações que elas mudam! :o

Editado: o grupo hacker aparentemente não tem nenhum vínculo com o ISIS, como havíamos previamente dado a entender. Traduzindo a resposta que o grupo deu ao Marcus, postada nos comentários: ""Olá, nós não apoiamos o ISIS, nosso logo é só pelo Islã, nada mais, nós queremos passar nossa mensagem, ISLÃ NÃO É TERRORISTA, ISIS NÃO É O ISLÃ""",
254,440697006094380_595174157313330,2016-04-20T03:28:14+0000,"Gente linda <3

Terça que vem, às 17h00, vai ter Assembléia sobre o que fazer a respeito da possibilidade de perder o aluguel do Cefisma, e, consequentemente, o espaço como o conhecemos.

Não esqueçam!",
255,440697006094380_593362757494470,2016-04-15T21:26:43+0000,"PARA ESTUDANTES QUE SE INTERESSEM:
domingo haverá uma concentração que docentes e funcionárias/os do IFUSP estão organizando para ir ao ato. 
Os pontos de encontro são:
10h - metrô Butantã
11h - Teatro Municipal. 


https://www.facebook.com/events/1144513345599495/",Cefisma IFUSP shared CNB PT's event.
256,440697006094380_593013040862775,2016-04-15T00:54:55+0000,"Amanhã, às 18h00, uma banda francesa cantando músicas cubanas em espanhol vai tocar no IF, em frente à Atlética! <3

Vai ter um show de graça e internacional para todos vocês curtirem. :)",
257,440697006094380_592842340879845,2016-04-14T13:45:15+0000,"–---INFORME SOBRE A SITUAÇÃO DO ESPAÇO DA LANCHONETE; XEROX e LIVRARIA DO CEFISMA----

Na sexta-feira, dia 08/04, o centro acadêmico teve uma reunião com o diretor do IF em que foi discutida a situação dos alugueis do CA, como a lanchonete, xerox e livraria. O diretor informou que o processo que tramitava na procuradoria da USP, que regulamentava nossos aluguéis, foi negado e que diante disto a diretoria tomaria posse do espaço da lanchonete e ela mesmo conduzir um processo licitatório (até a metade do ano que vem) para alugar a lanchonete. O xerox e a livraria seriam fechados.

--------------------O QUE TEMOS A PERDER?---------------------

Desta maneira o CEFISMA perderia sua principal fonte de renda que consiste nos alugueis. Este dinheiro é muito importante para os estudantes da física pois é utilizado para diversas atividades como:

REPASSE PARA A ATLÉTICA

AJUDA FINANCEIRA PARA BATERIA E TEATRO

MANUTENÇÃO E LIMPEZA DO ESPAÇO DA VIVÊNCIA; PALQUINHOS; COLCHONETE; POOFS E TV

REALIZAÇÃO DE ATIVIDADES ESTUDANTIS COMO RECEPÇÃO DOS CALOUROS; ÔNIBUS PRO BIFE E ETC

FESTAS COM OS MELHORES EQUIPAMENTOS DE SOM E LUZ

-------------------------UM BREVE HISTÓRICO-------------------

Tudo começou em 2013 quando o então diretor Renato Jardim enviou para a procuradoria geral da USP um relatório da vigilância sanitária do campus que apontava algumas irregularidades na lanchonete, mas que aprovava a situação como um todo. Como resposta, a procuradoria anulou o documento que cedia o espaço para o CEFISMA (obtido depois de uma ocupação estudantil que garantiu a construção do bandeijão da física). Desde então o centro acadêmico propôs uma nova forma de aluguel, a mesma utilizada pelo centro acadêmico da medicina e aprovou na congregação uma proposta para regularizar o espaço, realizar uma licitação e renovar a lanchonete, mas mantendo o controle do aluguel com o centro acadêmico. Na última sexta-feira o diretor nos informou que esta proposta não foi aceita pela Procuradoria Geral da USP e que não haveria mais possibilidade do CEFISMA manter a sua renda.

É preciso ter clareza CEFISMA tentou de todas as maneiras resolver esta questão de maneira institucional e nunca se opôs à ideia de licitação da lanchonete e outros alugueis, tentando sempre preservar os interesses da comunidade do IFUSP. Porém a situação chegou ao limite e agora precisaremos da mobilização estudantil para garantir que o CEFISMA continue existindo como ele é.

Acontecerá, em maio, uma congregação na qual a proposta do diretor será que o espaço da vivência, da secretaria e do CA continuaria a ser nosso, mas a lanchonete, xerox e livraria passariam para o controle da diretoria. Até lá é necessário que os estudantes se organizem para garantir nossos interesses, uma vez que a congregação é um espaço majoritariamente docente.

ASSEMBLEIA DOS ESTUDANTES DE FÍSICA NO DIA 26/04 TERÇA-FEIRA",
258,440697006094380_590619211102158,2016-04-09T02:05:58+0000,"CHAPAS CANDIDATAS AO DCE- USP

Pessoal, infelizmente não conseguimos filmar o debate de hoje. Para as pessoas que não puderam ir, vamos deixar aqui as páginas das chapas para que você olhem suas cartas programa e se informem mais sobre cada uma antes das eleições para o DCE, que ocorrerão na semana que vem.

LEVANTE E LUTE: https://www.facebook.com/LevanteeLuteUSP/?ref=ts&fref=ts&hc_location=ufi

MEU CANTO DE GUERRA:  https://www.facebook.com/meucantodeguerradce2016/?ref=ts&fref=ts&hc_location=ufi

MORTE AO REI: infelizmente não conseguimos encontrar a página da chapa, se alguém souber se tem, ou souber onde encontrar a carta programa, por favor nos avise.

NOVO JUNHO: não achamos a página, mas aqui tem a carta programa https://www.facebook.com/ja.basta.52/photos/a.738072572969597.1073741830.718142488295939/835108119932708/?type=3&theater

PARA FAZER A PRIMAVERA:  https://www.facebook.com/Fazer-a-primavera-1713620898881784/?ref=ts&fref=ts&__mref=message_bubble

REVIRAVOLTA: https://www.facebook.com/REVIRAVOLTAnaUSP/?ref=ts&fref=ts&hc_location=ufi

TODAS AS MÃOS: https://www.facebook.com/TodasAsMaos/?ref=ts&fref=ts&hc_location=ufi

TOMAR DE ASSALTO: https://www.facebook.com/Tomar-de-AssaIto-DCE-USP-2016-125281207870434/?ref=ts&fref=ts&__mref=message_bubble

USP CONTRA O GOLPE: https://www.facebook.com/USP-contra-o-Golpe-DCE-2016-1583428501948050/?ref=ts&fref=ts&__mref=message_bubble

USPINOVA: https://www.facebook.com/uspinova/?fref=ts&hc_location=ufi",
259,440697006094380_590550447775701,2016-04-08T21:12:21+0000,"Está rolando o debate das chapaa candidatas ao DCE no Abrahão! Logo mais começa a sessão de perguntas do plenário, venham!",
260,440697006094380_590188234478589,2016-04-08T02:41:13+0000,,Cefisma IFUSP shared Dce Livre da USP's post.
